id,agent_display,date_display,title_display,full size,medium web,screen presentation
1006-53,giorgione,-,christ-carrying-the-cross,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=6mR3y9XhbVQ=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=4ue_ivARteg=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=WKrZfc-v8Rs=
1006-32,giorgione,1506,portrait-of-a-young-woman-laura,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=smA5byXoUrc=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=nG1v79I9Szk=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=iD2zAn0Elmw=
1006-33,giorgione,1506,portrait-of-a-young-woman-laura,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=ew_wTsYfK4Y=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=4FPQsiE14qk=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=yXYEWEKOGDA=
1006-2,giorgione,-,self-portrait-as-david,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=-qbvcGSED5g=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=jfKWx8b_OEg=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=Ka1gT7eZ37w=
1006-59,giorgione,-,self-portrait-or-portrait,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=PvF_sAKnWeg=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=1nkWafiOqc0=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=0EHzXQ88oGw=
1006-60,giorgione,-,self-portrait-fragment,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=tI46oco69kA=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=nb8-rD-d6rY=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=HLSXGLm7WKc=
1006-8,giorgione,1505-06,the-allendale-nativity-or-the-adoration-of-the-shepherds,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=D5zDUBUso5k=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=oIhUn2FLCU4=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=GxJ91rBImtE=
1006-22,giorgione,1505-06,the-allendale-nativity-or-the-adoration-of-the-shepherds,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=G_zIr1TeFso=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=kXdvI-LcMFE=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=WxGf-36KbsA=
1006-23,giorgione,1506-06,the-allendale-nativity-or-the-adoration-of-the-shepherds,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=gpLH4tJyz0g=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=TkDj3y0P-PU=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=r63MR92DhDY=
1006-14,giorgione,1507,the-tempest,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=4vrBbSS4pGE=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=JSNkHFvJP7g=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=z41pS2TjBgg=
1006-36,giorgione,1507,the-tempest,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=S6WdNz10fSw=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=5FwwwkvYeEU=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=aowsGUlVATs=
1006-54,giorgione,1507,the-tempest,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=PblCpBBco30=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=ws9pwAicLWI=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=x0qMbWw7frQ=
1006-1,giorgione,1505,the-three-philosophers,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=d2ua_jtBjSU=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=_I_PTdDGa3I=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=Giu-3DWrVmI=
1006-6,giorgione,1505,the-three-philosophers,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=JpNQqidfzPU=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=lteca-g6FRE=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=sq4Y9X5Mfy4=
1006-12,giorgione,1505,the-three-philosophers,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=UrUl56ZGpro=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=ZcsJLh9bUPQ=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=41ehBcZgJl4=
1006-43,giorgione,1508-09,the-three-philosophers,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=-4Ann-g_oiU=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=gpmtKh5zbyg=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=9PMZG57_p0U=
1006-44,giorgione,1508-09,the-three-philosophers,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=zooDfI9FeYs=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=VE1eofucDcU=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=nu4NXMk0YoY=
1006-58,giorgione,1505,the-three-philosophers,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=qZog2kszyi8=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=0xClDVZcuFg=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=Qgt1WFJS64k=
2568-1,school-of-leonardo-da-vinci,,leda-and-the-swan,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=Pm2lQOSu4Oc=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=YSJue7Vg1r0=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=rwRqRpdptiU=
1913-64,michelangelo,1508-12,sistine-ceiling-after-cleaning-the-temptation-and-fall-of-adam-and-eve,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=mW149fTDxDA=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=W0z-xHLstNU=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=sbRaAfw1uh8=
1913-171,michelangelo,1508-12,sistine-ceiling-after-cleaning-the-temptation-and-fall-of-adam-and-eve-detail,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=wrm9IlgTf2k=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=M4kD5MI2eqc=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=FK90cnjHjjU=
1913-35,michelangelo,1530,standing-david-apollo,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=wrDzwHdnNWE=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=8tu1Rsm-Qu8=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=a_0DYEUdWaY=
1913-91,michelangelo,1508-12,sistine-ceiling-after-cleaning-the-ancestors-of-christ-the-jesse-david-solomon-lunette-right-side,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=tFYEFuuIEmU=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=19QJc0ZxLrQ=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=M2HOw2Ur8xw=
1913-97,michelangelo,1508-12,sistine-ceiling-after-cleaning-the-ancestors-of-christ-the-jesse-david-solomon-lunette-left-side,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=FGDs4hlUwUM=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=BVuFwXfAloE=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=UsqQjd92BlE=
1913-104,michelangelo,1508-12,sistine-ceiling-after-cleaning-the-ancestors-of-christ-the-jesse-david-solomon-lunette-right-side-detail,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=bRJkWu_86Ks=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=LtVo98kvMNE=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=v2V3cDtmxaY=
1913-106,michelangelo,1508-12,sistine-ceiling-after-cleaning-the-ancestors-of-christ-the-jesse-david-solomon-lunette-left-side-detail,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=AbzDTGJRBj0=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=F5XUeQSI8Bg=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=Yk8B9dWJkdU=
1913-137,michelangelo,1508-12,sistine-ceiling-after-cleaning-david-and-goliath,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=-M2bWOMCI_Q=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=5_JXdL_Qu9o=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=ly2FnS-1_Ck=
1913-143,michelangelo,1508-12,sistine-ceiling-before-cleaning-the-ancestors-of-christ-the-spandrel-related-to-the-jesse-david-solomon-lunette,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=idodBf5sNTE=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=xHwAvSeHp4s=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=1_up0KQZpw4=
1913-146,michelangelo,1508-12,sistine-ceiling-after-cleaning-david-and-goliath-detail,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=KHD8DWWPSfE=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=8ADSlqU0I84=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=1tkg9rb4ZC0=
1913-253,michelangelo,1508-12,sistine-ceiling-after-cleaning-the-ancestors-of-christ-spandrel-related-to-the-jesse-david-solomon-lunette,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=EeTZ37HLtlc=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=WoL4CyPM_uc=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=m9AX3Gl-8mw=
1913-8,michelangelo,1536-41,last-judgement-after-cleaning-detail-of-head-to-right-of-christ,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=zdYRUbNLkEw=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=hrLUnHPPAq4=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=DSRlDnOHREA=
1913-14,michelangelo,1504,the-doni-tondo-holy-family-with-frame-detail-of-heads-of-holy-family,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=2AzpHJznts0=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=Ifw0HPH5Pac=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=5cnWMMj4pFQ=
1913-17,michelangelo,1508-12,sistine-ceiling-after-cleaning-the-creation-of-adam-detail-of-gods-head,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=4KnrMWREgoA=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=ra3y6hcdUk8=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=AOdkW83cNUA=
1913-26,michelangelo,1530,standing-figure-and-head-detail,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=R9-a0UiYYns=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=f7tTT74wjgs=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=pMpT79UQtSk=
1913-27,michelangelo,1530,standing-figure-and-head,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=zt_eM114oi4=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=51AlDpprYrM=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=9lZknxhxok8=
1913-28,michelangelo,1530,standing-figure-reclining-figures-head-leg-etc,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=lRdK20ntayw=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=5pXo9263PJs=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=IUXdUxe617Q=
1913-36,michelangelo,1530,man-ascending-seen-from-behind-with-head-between-his-legs,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=jKqFaGiGYLU=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=upYD8QphOc4=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=0SBkdrVOdkA=
1913-52,michelangelo,1500-1505,head-of-a-man-in-profile,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=fdh6lqRWUfw=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=5byRMW0_5jU=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=VyX5H1tTvqg=
1913-53,michelangelo,1511,youthful-head,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=a7CQRjuNLFk=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=UdNHBFG_aWk=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=JI-cSrBapZc=
1913-68,michelangelo,1508-12,sistine-ceiling-after-cleaning-the-ancestors-of-christ-the-jacob-joseph-lunette-right-side-detail-ofthe-womans-head,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=-yeS48r-s38=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=Iin8nloHpyk=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=FnvRFa6CNKE=
1913-70,michelangelo,1508-12,sistine-ceiling-after-cleaning-the-ancestors-of-christ-the-hezekiah-manasseh-amon-lunette-left-side-detail-of-womans-head,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=w2vCKiebHm8=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=4rz9-jsqntw=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=_AkJJg6TZmg=
1913-82,michelangelo,1508-12,sistine-ceiling-after-cleaning-right-ignudo-above-the-prophet-daniel-detail-of-head,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=FWgRFR0wlvA=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=fAjob1C5snk=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=aLHiEl4snxQ=
1913-101,michelangelo,1508-12,the-sistine-ceiling-detail-of-the-head-and-torso-of-god-the-father-from-the-creation,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=e915tRaLzRI=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=eeynUclz1yA=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=ZkUoSHI62sI=
1913-120,michelangelo,1536-41,last-judgement-detail-of-heads-to-right-of-christ,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=F0_pB7magcQ=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=yZVVlKtK3qQ=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=kz6fo3mlKp4=
1913-121,michelangelo,1536-41,last-judgement-after-cleaning-detail-of-heads-to-right-of-christ,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=--G3OysBNXo=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=ji3qg8dfI7U=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=qqTYU8fn1oQ=
1913-170,michelangelo,1536-41,last-judgement-after-cleaning-detail-of-head-on-far-right,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=lI_XGAxYVzQ=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=tWjfZx0sDBk=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=soN8NwMfFtE=
1913-172,michelangelo,1536-41,last-judgement-after-cleaning-detail-of-head,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=M3u4b7ZoKks=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=JZWCNZ_XZqU=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=S0gfVH7eGpM=
1913-182,michelangelo,1508-12,sistine-ceiling-after-cleaning-the-ancestors-of-christ-the-azor-zadoch-lunette-detail-of-the-womans-head,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=I0Dw2wGT30s=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=XqfNoJFPOsA=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=uQ-L2peaLiM=
1913-194,michelangelo,1508-12,sistine-ceiling-during-cleaning-the-ancestors-of-christ-the-azor-and-zadok-lunette-4-details-of-head-of-woman-showing-the-cleaning-process,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=_we2C8EN5jE=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=-TcMldqqBr0=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=1ACEiligKfw=
1913-213,michelangelo,1508-12,sistine-ceiling-after-cleaning-the-ancestors-of-christ-the-rehoboam-spandrel-detail-of-head,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=oMaLCKIMAOw=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=pVns1MNTiPU=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=CSXTrG_ThO0=
1913-227,michelangelo,1508-12,sistine-ceiling-after-cleaning-the-cumaean-sybil-detail-of-head,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=xxMvHQ2RAzs=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=XZPyqZRzI80=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=xl75fID4PxI=
1913-234,michelangelo,1508-12,sistine-ceiling-after-cleaning-the-persian-sybil-detail-of-head,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=zsTZuITCMN4=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=y1yK6_vUVyA=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=JkKk-U-4Jr4=
1913-72,michelangelo,1508-12,sistine-ceiling-after-cleaning-caryatid-putti-to-the-right-of-the-prophet-daniel,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=ceIeUF5UKI0=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=lie-rOv4u_E=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=LyCBMPF35DQ=
1913-74,michelangelo,1508-12,sistine-ceiling-after-cleaning-caryatid-putti-to-the-right-of-isaiah,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=JX11PlH7eGc=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=ckulxgloIes=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=ERD5XUoVupw=
1913-80,michelangelo,1508-12,sistine-ceiling-after-cleaning-caryatid-putti-to-the-left-of-the-persian-sybil,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=-EBblFbI6QU=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=quisC5BnnnU=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=TYDWpniOFyA=
1913-81,michelangelo,1508-12,sistine-ceiling-after-cleaning-caryatid-putti-to-the-right-of-the-persian-sybil,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=_C0M7-wIySY=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=obW8YyZbEl8=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=2E5vyYOhlbo=
1913-123,michelangelo,1508-12,sistine-ceiling-after-cleaning-caryatid-putti-to-the-left-of-isaiah,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=GerAWlbuZz0=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=yTN3izfKZQc=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=HwQocYT-rAA=
1913-224,michelangelo,1508-12,sistine-ceiling-after-cleaning-the-cumaean-sybil-detail-of-putti,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=ZUXLs2n3lFM=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=bSEw_PO2SSg=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=bOsZcIe7PW8=
1913-99,michelangelo,1508-12,sistine-chapel-ceiling-overall-view-of-the-vault,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=r1cTeZApdZQ=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=TWYownwrniM=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=tO8YG9Y6-EU=
1913-33,michelangelo,1530,the-evangelist-matthew-writing,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=ZJreUMWsA-w=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=KfP_1tw74ds=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=mu-aWDvlxV4=
1913-62,michelangelo,1542-45,conversion-of-st-paul,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=ffRAJxHT2T0=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=cid7eTVUBRc=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=xEypu9CW__0=
1913-181,michelangelo,1542-45,conversion-of-st-paul,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=XTrY3deImDw=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=-Gmfx4Zs3RY=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=2cOjPd5xiUA=
1913-56,michelangelo,-,st-peter-copy-after-fresco-by-masaccio-in-the-brancacci-chapel,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=RIybdQtWLkw=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=XJcfYbky5o8=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=ZBVsHBMv3l0=
1913-61,michelangelo,1545-49,crucifixion-of-st-peter,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=D_Oy58XeA2E=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=YugzKkPbW4Y=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=F_BLpN3yjZE=
1913-276,michelangelo,1545-49,crucifixion-of-st-peter,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=_bp9XSCIsP0=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=VAncsxzRZSw=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=2lhVnS83d-E=
1913-160,michelangelo,1508-12,sistine-ceiling-after-cleaning-the-ancestors-of-christ-zerubbabel-spandrel,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=OWNB6Dhv35k=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=UbBHjZCHqHE=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=uSKY5uzkesQ=
1913-5,michelangelo,1536-41,the-last-judgement-detail-from-the-fall-of-the-damned,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=_V3bH2B9-90=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=Iw5_Wo_16O4=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=oz8HAx2P7bQ=
1913-6,michelangelo,1536-41,the-last-judgement-detail-of-charon-pushing-the-damned,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=J6IjlYAW83o=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=Jre-s9z-gjg=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=NOfXsmGsSGY=
1913-7,michelangelo,1536-41,the-last-judgement-detail-of-a-group-of-the-blessed-with-the-rosary-on-the-right,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=Y2Ia7-eCCW8=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=ZHiwuqavmVQ=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=xtwURsqSQow=
1913-9,michelangelo,1536-41,the-last-judgement,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=4jgieZs9xZg=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=M7VIC0G61f8=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=UxRrAY6vE4I=
1913-57,michelangelo,1508-12,sistine-ceiling-after-cleaning-the-two-ignudi-and-gilded-medallion-above-the-prophet-daniel,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=0wN7RZlU-08=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=TtbJ3jMfTmg=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=h5fqB-Pfy6E=
1913-84,michelangelo,1508-12,sistine-ceiling-after-cleaning-the-prophet-daniel,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=4FZRBQkCunU=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=kCasueb-FZA=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=3Dgks_21stQ=
1913-238,michelangelo,1508-12,sistine-ceiling-after-cleaning-left-ignudo-above-the-prophet-daniel,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=PK9sYLvYs34=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=W9b8JZZB32o=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=opY069qnUzg=
1913-241,michelangelo,1508-12,sistine-ceiling-after-cleaning-left-ignudo-above-the-prophet-daniel-detail,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=Is8g3HrsyTs=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=FWxXajCjjh4=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=TZgMr_3rTCY=
1913-244,michelangelo,1508-12,sistine-ceiling-after-cleaning-right-ignudo-above-the-prophet-daniel,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=avrjno6QrqU=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=VPi85hbrbZc=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=8lvx5dQxaOc=
1913-246,michelangelo,1508-12,sistine-ceiling-after-cleaning-the-prophet-daniel-detail-of-putto,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=gOCJWhJH87E=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=e6_mFFzW6QM=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=bz0BPnouCqQ=
1913-247,michelangelo,1508-12,sistine-ceiling-after-cleaning-the-prophet-daniel-detail-of-hand,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=SWKUYJmin3I=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=FzARZrvc5Zw=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=PdxQ_K5EGtU=
1913-248,michelangelo,1508-12,sistine-ceiling-after-cleaning-the-prophet-daniel-detail,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=4LDENfwR-Xc=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=rQa_Klgx2Gw=,https://imagedatabase.st-andrews.ac.uk/images/viewimage.php?id=nVHnMsrVeOM=
